transaction_id,customer_id,account_id,customer_name,customer_email,account_age_days,timestamp,amount,currency,merchant_category,merchant_id,channel,device_id,ip_country,home_country,is_new_device,destination_account_age_days,label,attack_type
txn_95dc488c14d044,cust_274c85aeb9,acc_23ab17baee73,Aarav Verma,aarav.verma839@outlook.com,1584,2026-07-01T14:55:48,16.01,USD,food_delivery,merch_ddf19931,card_not_present,dev_xnko5bgife,US,US,False,,0,
txn_17db7fb79aff41,cust_cc6b189f5c,acc_b89e704b7f59,Vivaan Mehta,vivaan.mehta806@outlook.com,2373,2026-07-01T15:03:41,46.69,USD,grocery,merch_bec85d73,card_present,dev_054g8qde12,AE,AE,False,,0,
txn_5b07c036787c45,cust_c76df70c4b,acc_3b0058bfab1d,Kabir Kapoor,kabir.kapoor470@outlook.com,1730,2026-07-01T15:19:11,33.52,INR,apparel,merch_d246c1eb,card_not_present,dev_x637sc7289,IN,IN,False,,0,
txn_3abfd87d267d42,cust_e5cb3b330e,acc_91f1552d27a5,Karan Patel,karan.patel877@yahoo.com,683,2026-07-01T15:20:55,25.85,INR,food_delivery,merch_c51235ca,card_present,dev_c755ots42k,IN,IN,False,,0,
txn_4957c409fd9646,cust_e74896a278,acc_b39a53ca7b7f,Karan Sharma,karan.sharma592@outlook.com,1659,2026-07-01T15:21:03,7.62,INR,utilities,merch_3368abef,card_present,dev_j5nd3ao4ml,IN,IN,False,,0,
txn_5dd5e3a62db44d,cust_9e26f84317,acc_4ab61113bc45,Sana Gupta,sana.gupta916@outlook.com,1793,2026-07-01T15:25:55,34.6,INR,apparel,merch_07b162e9,card_not_present,dev_pb37jxtgr8,IN,IN,False,,0,
txn_65323a87650f46,cust_c5095223a8,acc_e876572ca571,Kabir Gupta,kabir.gupta930@gmail.com,870,2026-07-01T15:26:38,53.54,INR,ecommerce_general,merch_827c589b,card_not_present,dev_v5itmtjleg,IN,IN,False,,0,
txn_a7f0a1cebdf847,cust_b654f16565,acc_a72b8226d333,Ishaan Singh,ishaan.singh448@yahoo.com,236,2026-07-01T15:30:34,60.11,INR,entertainment,merch_b7eb0da1,app_transfer,dev_lt05uq9gyn,IN,IN,False,,0,
txn_f7e74de3c63246,cust_9ece6bad1a,acc_d5958798ad0c,Diya Khan,diya.khan295@yahoo.com,1278,2026-07-01T15:35:35,43.05,USD,ecommerce_general,merch_e8cb0511,card_not_present,dev_ch3z3de4ev,SG,SG,False,,0,
txn_e80a662025bb41,cust_1ac0eae82e,acc_22c5ea33c5eb,Rohan Reddy,rohan.reddy71@outlook.com,1500,2026-07-01T15:45:11,5.77,USD,entertainment,merch_9da58c1d,card_not_present,dev_69psh82ods,AE,AE,False,,0,
txn_836979325cbc4f,cust_25be1f172a,acc_8b1ced283ce8,Saanvi Das,saanvi.das694@outlook.com,1823,2026-07-01T16:12:22,21.58,USD,food_delivery,merch_82fe9423,card_not_present,dev_rz5cwcc2p3,SG,SG,False,,0,
txn_9732e7bcdbd044,cust_cdb0980dae,acc_51979fccaf49,Rahul Kapoor,rahul.kapoor713@gmail.com,1703,2026-07-01T16:16:18,7.26,USD,entertainment,merch_2512b8aa,app_transfer,dev_4le2ob2bb3,US,US,False,,0,
txn_6b23ebb3451644,cust_ecfbad0a01,acc_7024b677cb77,Rahul Gupta,rahul.gupta88@outlook.com,1293,2026-07-01T16:16:54,12.76,USD,grocery,merch_b2d5c817,app_transfer,dev_biob6ffrlk,US,US,False,,0,
txn_fa5650ef99cd43,cust_f34c886f9e,acc_456a8361ea99,Rahul Kapoor,rahul.kapoor762@yahoo.com,77,2026-07-01T16:21:17,10.17,USD,grocery,merch_7738bef0,card_not_present,dev_ymszdximyn,DE,DE,False,,0,
txn_f99c209c8d9241,cust_b2d158f3b3,acc_3e12944f102f,Aarav Patel,aarav.patel524@proton.me,741,2026-07-01T16:26:35,19.87,INR,food_delivery,merch_08388bbe,card_present,dev_9qoyjsazid,IN,IN,False,,0,
txn_50643e760ee442,cust_a37d2ea840,acc_718624f611b1,Priya Das,priya.das49@gmail.com,765,2026-07-01T16:27:53,17.21,USD,grocery,merch_375b88da,card_not_present,dev_ssoqz3mv1a,AE,AE,False,,0,
txn_9c085c69fd104b,cust_a46cd7904f,acc_e75e798760fe,Saanvi Mehta,saanvi.mehta647@yahoo.com,1965,2026-07-01T16:34:20,9.73,INR,apparel,merch_949fb9a3,card_not_present,dev_nysgohksv8,IN,IN,False,,0,
txn_0c5d0d677e1c44,cust_78be85ad9e,acc_22efd0cea689,Arjun Khan,arjun.khan978@proton.me,2184,2026-07-01T16:38:44,36.42,INR,entertainment,merch_759d624e,card_present,dev_68cdun519m,DE,IN,True,,0,
txn_ccd3d6d6ecc342,cust_5162b6e13d,acc_a33d2df3bffd,Priya Reddy,priya.reddy371@proton.me,1587,2026-07-01T16:46:36,14.88,USD,grocery,merch_e1451b8c,card_present,dev_xhqshb0dx0,US,US,False,,0,
txn_b37d3449a59447,cust_454404b30f,acc_588835dcd654,Neha Gupta,neha.gupta133@outlook.com,1197,2026-07-01T16:47:01,41.93,INR,travel,merch_0937ac3f,app_transfer,dev_c4e4xepevu,IN,IN,False,,0,
txn_7a29a08bb08640,cust_0e5c8a45b2,acc_9bf31b5b28b5,Kabir Patel,kabir.patel426@gmail.com,191,2026-07-01T16:49:05,34.66,INR,grocery,merch_636c609e,card_not_present,dev_wftq9y69xf,IN,IN,False,,0,
txn_1664f049705d44,cust_738d5d9edd,acc_89eb8b2d9985,Kabir Verma,kabir.verma317@yahoo.com,2054,2026-07-01T16:53:40,13.98,INR,utilities,merch_7c64fd76,card_not_present,dev_x8eak8ye71,IN,IN,False,,0,
txn_ddb8cc81d4564a,cust_45aacb43ee,acc_82cfd0f3d2c4,Saanvi Nair,saanvi.nair208@gmail.com,69,2026-07-01T16:57:09,36.79,INR,grocery,merch_77be975b,app_transfer,dev_1f8g0yi0dg,IN,IN,False,,0,
txn_f756f071cf784a,cust_2b143d5fd6,acc_10a46d048b84,Saanvi Nair,saanvi.nair325@outlook.com,354,2026-07-01T17:04:42,556.18,INR,travel,merch_517e6260,card_not_present,dev_7f6te8cp9k,IN,IN,False,,0,
txn_f2f5eaa859f14e,cust_ec17758a79,acc_9f7a29e52f93,Ananya Sharma,ananya.sharma627@yahoo.com,1668,2026-07-01T17:09:39,37.22,INR,grocery,merch_0c417637,app_transfer,dev_qshe9g1bmf,IN,IN,False,,0,
txn_23c2f5b77d9448,cust_f7586b5bb6,acc_94cbb7513823,Sana Mehta,sana.mehta874@gmail.com,1324,2026-07-01T17:13:11,26.49,USD,entertainment,merch_345150ae,card_not_present,dev_rd16nj1z82,GB,GB,False,,0,
txn_b742e169571745,cust_db9e8cb7a6,acc_104e6a0c5bde,Simran Das,simran.das560@gmail.com,1827,2026-07-01T17:14:05,8.54,INR,food_delivery,merch_db838580,app_transfer,dev_y80tgh3sm6,IN,IN,False,,0,
txn_de8622df599a4f,cust_8c2a2815b9,acc_46137b308e71,Dev Reddy,dev.reddy562@proton.me,104,2026-07-01T17:22:01,24.89,USD,travel,merch_2167aa58,card_present,dev_sxtlx06y9d,AE,AE,False,,0,
txn_482305eda8f54e,cust_17c413e264,acc_90bd97ae2c42,Karan Das,karan.das154@gmail.com,993,2026-07-01T17:23:03,21.79,INR,fuel,merch_256621ba,card_present,dev_1g9eu818ut,IN,IN,False,,0,
txn_7ceed45cfc194b,cust_f8990e27f4,acc_7571adb923b3,Simran Nair,simran.nair383@gmail.com,1412,2026-07-01T17:28:37,7.88,INR,grocery,merch_0ae067fc,card_not_present,dev_n4wqa14135,IN,IN,False,,0,
txn_ebd05db3df4f48,cust_edc41afa3e,acc_98d4998ea7d9,Arjun Sharma,arjun.sharma918@yahoo.com,2019,2026-07-01T17:31:58,17.72,USD,grocery,merch_3adb4121,card_not_present,dev_q73smql2tb,AE,AE,False,,0,
txn_8b2c370c8d4840,cust_c509bb12e6,acc_6135d47087ac,Vivaan Das,vivaan.das354@proton.me,1167,2026-07-01T17:55:28,104.7,INR,electronics,merch_dfc62ec9,app_transfer,dev_xv4l9l7tu1,IN,IN,False,,0,
txn_88edfdc8f3f543,cust_9dce1a4e68,acc_a753da59c080,Vivaan Sharma,vivaan.sharma862@outlook.com,60,2026-07-01T18:04:49,92.48,INR,electronics,merch_6e423f54,card_present,dev_3q825q30zx,IN,IN,False,,0,
txn_8743bafcfe6e46,cust_21d018ae53,acc_32e3a404cf73,Priya Kapoor,priya.kapoor287@gmail.com,797,2026-07-01T18:05:58,31.45,INR,grocery,merch_1d9532a8,card_present,dev_fn1bwvbye9,IN,IN,False,,0,
txn_65f12218faf040,cust_10206b6fe5,acc_02cb93e6daa1,Simran Iyer,simran.iyer765@yahoo.com,427,2026-07-01T18:11:30,6.27,INR,grocery,merch_2f270453,card_not_present,dev_yv6yjoaoej,IN,IN,False,,0,
txn_9e3dc2500d164d,cust_2bcae2a630,acc_a902fe310dd1,Aarav Iyer,aarav.iyer324@proton.me,1555,2026-07-01T18:21:22,59.19,INR,entertainment,merch_2db59fe8,card_present,dev_86p5xh4zuz,DE,IN,True,,0,
txn_712b388e9c8946,cust_4449e5bcc3,acc_7ac9389b90f1,Rohan Patel,rohan.patel236@proton.me,1205,2026-07-01T18:22:26,1452.3,INR,travel,merch_1b92386d,card_present,dev_14qrcbbg8p,IN,IN,False,,0,
txn_219717644b4549,cust_dac46abcc5,acc_533fd5523054,Ananya Das,ananya.das648@yahoo.com,2051,2026-07-01T18:27:20,87.14,INR,utilities,merch_07e0973d,card_present,dev_l8mpj4zgu5,IN,IN,False,,0,
txn_013a1de282724f,cust_b3acbd48ce,acc_5fd4ea3efb71,Myra Sharma,myra.sharma738@gmail.com,633,2026-07-01T18:30:24,208.1,INR,electronics,merch_df768854,wire,dev_c1puvd3xak,IN,IN,False,,0,
txn_fcb529e4e12c4c,cust_ad6243f5ea,acc_152f52b7a9fe,Diya Gupta,diya.gupta569@gmail.com,1988,2026-07-01T18:31:56,10.99,USD,grocery,merch_fdbdda3b,card_present,dev_g7u6x8w1qx,GB,GB,False,,0,
txn_d026584ba6bd45,cust_bc16c7f819,acc_965cc418e302,Kabir Kapoor,kabir.kapoor131@yahoo.com,1517,2026-07-01T18:47:44,13.75,INR,grocery,merch_fb2121fd,card_present,dev_9969trj7o6,IN,IN,False,,0,
txn_6fe153dc7dfa4d,cust_70a856a61e,acc_b20dec618ef8,Rohan Reddy,rohan.reddy185@proton.me,271,2026-07-01T18:48:38,60.31,INR,electronics,merch_e3c9370f,card_present,dev_tnd9tkg1f8,IN,IN,False,,0,
txn_b7c017b13a9d41,cust_27b1d89d62,acc_cee60774dbfe,Ishaan Kapoor,ishaan.kapoor680@yahoo.com,371,2026-07-01T18:51:33,4.8,INR,food_delivery,merch_3b0296bd,card_present,dev_ln4upx7wn1,IN,IN,False,,0,
txn_ce7de93bd23f40,cust_dc7b8a8ba6,acc_e30798031e87,Diya Joshi,diya.joshi940@gmail.com,609,2026-07-01T19:00:20,10.71,INR,entertainment,merch_3ae75429,wire,dev_nvas4k586x,IN,IN,False,,0,
txn_15eb68f740574c,cust_6170dd57b1,acc_9c21dccc5434,Simran Gupta,simran.gupta950@yahoo.com,2095,2026-07-01T19:10:47,18.72,INR,grocery,merch_a9b27145,card_not_present,dev_tv9l660nff,IN,IN,False,,0,
txn_0e3c740c86e548,cust_5549797425,acc_a0b962168bf7,Rahul Mehta,rahul.mehta626@proton.me,427,2026-07-01T19:15:03,6.91,INR,entertainment,merch_ccb055fa,card_not_present,dev_d0my1hr4al,IN,IN,False,,0,
txn_53c55a6b018f45,cust_918a718b76,acc_36ec2104ba9f,Priya Iyer,priya.iyer820@gmail.com,1833,2026-07-01T19:16:58,20.57,INR,grocery,merch_f2214b30,card_present,dev_014jponzv1,IN,IN,False,,0,
txn_2b3b968d44884e,cust_e116e223b4,acc_99c5addf87b3,Ishaan Patel,ishaan.patel502@proton.me,2108,2026-07-01T19:17:16,90.97,USD,utilities,merch_c29e7e2b,card_present,dev_ois1wbscyg,US,US,False,,0,
txn_915ea0306e864d,cust_bef6bd904e,acc_4424ddb0e02e,Rahul Verma,rahul.verma114@gmail.com,2454,2026-07-01T19:17:36,13.48,INR,entertainment,merch_fa9138b2,wire,dev_u139ka7jk8,IN,IN,False,,0,
txn_1ca87dd2665a48,cust_31cd47dd78,acc_91728928ff94,Ananya Reddy,ananya.reddy620@gmail.com,1721,2026-07-01T19:17:53,109.57,USD,electronics,merch_586f1ab2,card_present,dev_16sgs5ttno,US,US,False,,0,
txn_b61b9ff15e4047,cust_b7a477b85b,acc_22d9977411a1,Pooja Iyer,pooja.iyer159@gmail.com,529,2026-07-01T19:18:08,77.16,INR,travel,merch_cd14113b,card_not_present,dev_vipv8mswrr,IN,IN,False,,0,
txn_5a6d577f54934f,cust_b514243a09,acc_594386d41c20,Rohan Das,rohan.das467@yahoo.com,2099,2026-07-01T19:20:57,19.69,INR,utilities,merch_615e6d41,card_present,dev_kshrdgkou3,IN,IN,False,,0,
txn_49f03a3f34064f,cust_e29692421c,acc_e06313452426,Pooja Kapoor,pooja.kapoor363@gmail.com,1661,2026-07-01T19:21:46,30.78,INR,ecommerce_general,merch_b8b8d499,app_transfer,dev_tc0d6qj2on,IN,IN,False,,0,
txn_00de3f4adda741,cust_97605a870b,acc_38a96db4b049,Aarav Khan,aarav.khan303@gmail.com,181,2026-07-01T19:40:54,14.45,USD,food_delivery,merch_16c7e45f,card_present,dev_opdsn5gfo9,US,US,False,,0,
txn_1c6c30416fc840,cust_25e144e1df,acc_e44def1670ac,Vivaan Sharma,vivaan.sharma152@proton.me,2231,2026-07-01T20:00:49,8.32,INR,fuel,merch_78ae2bd6,card_not_present,dev_qnc4429w1y,IN,IN,False,,0,
txn_5254fff14b9f4d,cust_91add3d45a,acc_de1c258b1547,Vivaan Das,vivaan.das779@yahoo.com,2490,2026-07-01T20:07:25,36.65,INR,healthcare,merch_b2f4838d,card_not_present,dev_poks5rm383,IN,IN,False,,0,
txn_be23541a763b4f,cust_0daf6522fc,acc_80b5c4bfce18,Simran Nair,simran.nair238@proton.me,2394,2026-07-01T20:19:07,8.94,INR,utilities,merch_d453e0d7,card_present,dev_gxo05qpahk,IN,IN,False,,0,
txn_36840237905547,cust_3cf14f814f,acc_04ca6b0fc805,Meera Patel,meera.patel631@yahoo.com,753,2026-07-01T20:31:58,23.15,INR,ecommerce_general,merch_e5743319,card_present,dev_dwz0b4zzgo,IN,IN,False,,0,
txn_7f196d18c34a45,cust_d3cf99c654,acc_527829f1ae44,Simran Kapoor,simran.kapoor60@yahoo.com,1594,2026-07-01T21:19:35,24.22,USD,fuel,merch_0c656580,card_present,dev_ai6parqjw7,GB,GB,False,,0,
txn_f9122a45ab0547,cust_bd117819d4,acc_490a21fab631,Myra Iyer,myra.iyer572@outlook.com,1646,2026-07-01T21:28:48,14.35,INR,food_delivery,merch_97a8d7c8,card_present,dev_9kkhzlm72j,IN,IN,False,,0,
txn_06a8198b809942,cust_97a36159eb,acc_42e4835fbe94,Ishaan Nair,ishaan.nair26@proton.me,629,2026-07-01T22:10:32,24.26,INR,utilities,merch_5e1e0d6f,card_present,dev_7krgi4jwpx,IN,IN,False,,0,
txn_a0549a0070fb48,cust_cad82551d5,acc_6834a74055d8,Karan Sharma,karan.sharma492@proton.me,1195,2026-07-01T22:35:43,169.02,INR,apparel,merch_150addc0,card_present,dev_viptv7mb4l,IN,IN,False,,0,
txn_7c48e18be38c4f,cust_d19b28932b,acc_9f213fad0c8c,Ananya Kapoor,ananya.kapoor489@outlook.com,371,2026-07-01T22:37:26,4.2,INR,food_delivery,merch_1296c1db,app_transfer,dev_vdt7663c42,IN,IN,False,,0,
txn_bb6782f3ea6b4f,cust_a91808681e,acc_8c04afa33f88,Pooja Mehta,pooja.mehta249@proton.me,658,2026-07-01T22:59:46,16.64,INR,fuel,merch_1ae58442,card_not_present,dev_34gadktoc1,IN,IN,False,,0,
txn_01c032c31b9f44,cust_3f52fe08e9,acc_707b433ce9ef,Kabir Reddy,kabir.reddy801@gmail.com,2083,2026-07-01T23:06:55,14.61,INR,ecommerce_general,merch_014103be,app_transfer,dev_rs1wvpfg5d,IN,IN,False,,0,
txn_221644c838f64f,cust_2bcae2a630,acc_a902fe310dd1,Aarav Iyer,aarav.iyer324@proton.me,1555,2026-07-01T23:15:52,86.98,INR,apparel,merch_ad01cd7c,app_transfer,dev_4u6o3lpo73,IN,IN,False,,0,
txn_2d7d0a064d044a,cust_c13de6177f,acc_842d88b2286b,Ishaan Sharma,ishaan.sharma760@outlook.com,932,2026-07-01T23:17:42,223.04,INR,electronics,merch_f27c7547,card_present,dev_fd0tvbdivu,IN,IN,False,,0,
txn_7dcd942f376d48,cust_dea4fa4909,acc_9d8197aee850,Ananya Das,ananya.das557@yahoo.com,1701,2026-07-01T23:18:41,41.7,USD,fuel,merch_6818b630,app_transfer,dev_7bbmpxq3xt,US,US,False,,0,
txn_4cc583676f9a44,cust_211416fa17,acc_a348c9ba253d,Vivaan Verma,vivaan.verma398@gmail.com,2403,2026-07-01T23:19:40,13.99,INR,food_delivery,merch_51303fa2,card_not_present,dev_wtrshrbsh1,IN,IN,False,,0,
txn_09428c7798da40,cust_91add3d45a,acc_de1c258b1547,Vivaan Das,vivaan.das779@yahoo.com,2490,2026-07-01T23:25:08,19.06,INR,ecommerce_general,merch_9dfedd10,card_not_present,dev_poks5rm383,IN,IN,False,,0,
txn_23408b5d531745,cust_9b36f2c0f4,acc_745d7207c7f0,Rahul Verma,rahul.verma506@proton.me,602,2026-07-01T23:29:37,11.45,USD,grocery,merch_11938282,app_transfer,dev_i94780ce91,SG,SG,False,,0,
txn_167d8f0067b840,cust_3c7e8ebd8c,acc_397d620b9b3c,Arjun Reddy,arjun.reddy329@proton.me,1603,2026-07-01T23:40:22,16.58,INR,ecommerce_general,merch_a3ed0f3b,card_not_present,dev_0k1irbsss7,IN,IN,False,,0,
txn_49f2dcaed8334f,cust_8b9bcd6edd,acc_624d2c6c418b,Aarav Sharma,aarav.sharma810@proton.me,48,2026-07-02T00:44:44,12.43,INR,grocery,merch_c6b8fb4e,card_present,dev_aauehs2udq,IN,IN,False,,0,
txn_5342a34b5a534c,cust_74bacb2f77,acc_40054607e122,Myra Patel,myra.patel97@gmail.com,1589,2026-07-02T02:50:09,26.95,INR,grocery,merch_c0aeb832,card_present,dev_23ku6od97e,IN,IN,False,,0,
txn_b225e6969eb648,cust_e82285776f,acc_417a50d4a6f2,Dev Singh,dev.singh658@proton.me,87,2026-07-02T03:05:09,13.66,INR,food_delivery,merch_aa45387e,card_present,dev_t3psldxpob,IN,IN,False,,0,
txn_0d60b8a102fd4c,cust_fef558ce82,acc_d2e448d54023,Myra Sharma,myra.sharma234@yahoo.com,2253,2026-07-02T03:56:04,13.65,INR,apparel,merch_73ea6417,card_present,dev_up30l1r99m,IN,IN,False,,0,
txn_14b4529330034a,cust_39ef6df7a7,acc_5babbf1a90e6,Ananya Rao,ananya.rao49@yahoo.com,2034,2026-07-02T04:04:02,11.46,USD,entertainment,merch_9bebe6bb,card_not_present,dev_fp9zsqdf93,DE,DE,False,,0,
txn_67a461b2f4f848,cust_e779282514,acc_196ec32a912a,Aditya Patel,aditya.patel493@outlook.com,2202,2026-07-02T04:10:42,7.51,INR,food_delivery,merch_40aa3086,card_not_present,dev_3taqfw4hfn,IN,IN,False,,0,
txn_908db7f073c34e,cust_4082239a9a,acc_7c5e17d227c5,Neha Khan,neha.khan75@gmail.com,2182,2026-07-02T04:15:09,43.52,INR,fuel,merch_f5cbdb47,card_present,dev_m75w15mn6s,IN,IN,False,,0,
txn_ba6d1d7d49cb4d,cust_60bdf2c8f9,acc_fe5391814dda,Ananya Iyer,ananya.iyer67@outlook.com,834,2026-07-02T04:46:13,14.63,USD,entertainment,merch_7dee34ab,card_not_present,dev_f8j7jvylma,GB,GB,False,,0,
txn_bde561a0f8e442,cust_74d122681f,acc_b1747e99e64b,Ananya Nair,ananya.nair983@outlook.com,471,2026-07-02T05:20:57,18.83,INR,healthcare,merch_6fd02e34,card_not_present,dev_rrye12o003,IN,IN,False,,0,
txn_78523e55305a4f,cust_3ce5af7a6a,acc_e38aee506177,Aarav Kapoor,aarav.kapoor865@yahoo.com,1835,2026-07-02T05:25:36,4.07,USD,grocery,merch_04020722,card_not_present,dev_v8prcmzz3t,SG,SG,False,,0,
txn_e3b027b7859e44,cust_6c88e3848d,acc_8fb9a3b0419e,Ananya Sharma,ananya.sharma835@yahoo.com,280,2026-07-02T05:26:03,13.74,INR,fuel,merch_c4efb3cf,card_present,dev_2mf3g1puxj,IN,IN,False,,0,
txn_dacb774e58cf40,cust_e1bef96f0e,acc_14e2372530ed,Myra Sharma,myra.sharma5@yahoo.com,415,2026-07-02T05:59:17,50.8,INR,healthcare,merch_f05bf02a,app_transfer,dev_56lecfdmil,IN,IN,False,,0,
txn_98249e4fa2b745,cust_0cec0925a1,acc_5066eae0ce6c,Simran Sharma,simran.sharma576@outlook.com,2374,2026-07-02T06:05:09,59.94,INR,electronics,merch_3ee571d2,card_not_present,dev_lopo6j0m3l,IN,IN,False,,0,
txn_ba1ae06c42a746,cust_378b39ed2b,acc_4f6a82204b62,Karan Verma,karan.verma791@outlook.com,448,2026-07-02T06:36:33,3.19,USD,entertainment,merch_1db56bd9,card_not_present,dev_zcfzw0ldal,GB,GB,False,,0,
txn_73882a604c9645,cust_bc0a219c00,acc_e87139c2d2d9,Ananya Nair,ananya.nair290@gmail.com,1346,2026-07-02T06:59:40,7.53,INR,grocery,merch_dc68e2c7,card_present,dev_ktt4mutkba,IN,IN,False,,0,
txn_8f1d18c781d147,cust_80f4932c0a,acc_cd4e9b2a6667,Kabir Nair,kabir.nair590@proton.me,892,2026-07-02T07:04:25,18.79,INR,grocery,merch_5748c6bb,card_present,dev_p0lo2k9quv,IN,IN,False,,0,
txn_9cb0742cba674e,cust_6bda8a7ba7,acc_1874093cd213,Simran Nair,simran.nair267@outlook.com,1700,2026-07-02T07:12:13,21.59,INR,entertainment,merch_8c557381,card_not_present,dev_cfv6mpm3lw,IN,IN,False,,0,
txn_252d193095fb46,cust_3880c96edc,acc_5f46558baa8d,Kabir Gupta,kabir.gupta319@outlook.com,313,2026-07-02T07:26:47,24.63,INR,ecommerce_general,merch_c5d6f5f0,card_present,dev_vg6dozhr1p,IN,IN,False,,0,
txn_0ac637ebf1bf48,cust_93806c2a78,acc_893c13e30693,Kabir Patel,kabir.patel234@yahoo.com,1048,2026-07-02T07:34:00,63.56,USD,entertainment,merch_c68bfd84,card_not_present,dev_u2slz2c11u,AE,AE,False,,0,
txn_1f8a989954bc42,cust_1dfb7e7332,acc_a43c0a284a21,Arjun Rao,arjun.rao195@yahoo.com,1419,2026-07-02T07:44:41,64.54,INR,healthcare,merch_22946866,card_not_present,dev_a9in2xr838,IN,IN,False,,0,
txn_c24ab38e152045,cust_edfeb42042,acc_c052bd967988,Rohan Sharma,rohan.sharma924@outlook.com,1732,2026-07-02T07:50:51,67.9,USD,ecommerce_general,merch_45574ed0,card_present,dev_0skmsu9kdp,US,US,False,,0,
txn_fb481bdd71ed46,cust_fc9bfe561d,acc_1cb71ae1a015,Diya Das,diya.das213@outlook.com,1098,2026-07-02T08:09:48,25.98,INR,fuel,merch_3d5e38ee,card_not_present,dev_drgfr27riu,IN,IN,False,,0,
txn_5af2f85bb30c4d,cust_9baa35f71d,acc_378c45ac052b,Diya Singh,diya.singh641@proton.me,2378,2026-07-02T08:20:48,11.66,INR,food_delivery,merch_2141e17b,card_present,dev_i1shmqdbpx,IN,IN,False,,0,
txn_ed22a50108d24e,cust_fac3f4a72e,acc_e6c063e3e60a,Aarav Gupta,aarav.gupta278@yahoo.com,1586,2026-07-02T08:27:05,21.12,USD,ecommerce_general,merch_1d30f627,card_present,dev_qh4mnyk922,AE,AE,False,,0,
txn_80b2b745b9bd44,cust_88edeaf0ee,acc_6517db7190e9,Myra Patel,myra.patel780@gmail.com,1711,2026-07-02T08:45:21,30.09,USD,fuel,merch_a4182f78,card_not_present,dev_e6jdvzlsg5,US,US,False,,0,
txn_e252a1083e2247,cust_5f99307ae8,acc_54da87c26393,Rohan Iyer,rohan.iyer375@gmail.com,384,2026-07-02T08:46:23,5.73,INR,food_delivery,merch_90876ec8,card_present,dev_vm4kcxmkil,IN,IN,True,,0,
txn_a03902e4e95940,cust_7adece119e,acc_ff347a6fa922,Rahul Rao,rahul.rao707@yahoo.com,1213,2026-07-02T09:21:18,19.55,INR,grocery,merch_758b2dc6,card_not_present,dev_7d019lzh3y,IN,IN,False,,0,
txn_f3e772ad454c48,cust_903edab93e,acc_e45dcc614df3,Ishaan Mehta,ishaan.mehta877@outlook.com,1287,2026-07-02T09:25:50,21.05,USD,grocery,merch_62fccc22,app_transfer,dev_j2patd93ez,US,US,False,,0,
txn_607e591d4c804d,cust_bf7c84b3d0,acc_1060ca586aef,Ishaan Patel,ishaan.patel761@gmail.com,1035,2026-07-02T09:28:47,11.4,INR,grocery,merch_5f20f934,app_transfer,dev_wft52mfx1l,IN,IN,False,,0,
txn_3c69176ff99e49,cust_68d92ef2b2,acc_671fe3ba024a,Saanvi Joshi,saanvi.joshi690@gmail.com,105,2026-07-02T09:44:10,12.97,INR,entertainment,merch_f39751f7,card_not_present,dev_zrz1hocw0m,IN,IN,False,,0,
txn_39714a0dbd9744,cust_903edab93e,acc_e45dcc614df3,Ishaan Mehta,ishaan.mehta877@outlook.com,1287,2026-07-02T09:53:22,13.81,USD,fuel,merch_89de17ac,card_not_present,dev_j2patd93ez,US,US,False,,0,
txn_cb586b97b9f04d,cust_d5030bd396,acc_e30782fc4e18,Aarav Mehta,aarav.mehta40@gmail.com,2285,2026-07-02T09:57:49,53.7,USD,apparel,merch_34b69d4a,wire,dev_abmexldwth,US,US,False,,0,
txn_8c0dca69d5204a,cust_29a7796ddf,acc_f3e622278b1b,Dev Nair,dev.nair193@outlook.com,1306,2026-07-02T10:00:02,19.31,INR,ecommerce_general,merch_65b51b07,card_not_present,dev_btgdjz0ifr,IN,IN,False,,0,
txn_c81c9e3ef89048,cust_c2bf19202c,acc_bfeec73a87a2,Rohan Kapoor,rohan.kapoor595@outlook.com,776,2026-07-02T10:13:22,4.62,USD,entertainment,merch_541aa437,card_not_present,dev_jldj7p1f99,AE,AE,False,,0,
txn_3b128c5079074d,cust_3debfb69fe,acc_3ea7502250a7,Saanvi Sharma,saanvi.sharma234@proton.me,316,2026-07-02T10:17:57,13.9,USD,entertainment,merch_f51d1bd4,app_transfer,dev_xed6awj4sc,US,US,False,,0,
txn_df85bfe9815641,cust_d6ce4852a7,acc_cbb30094caba,Dev Iyer,dev.iyer805@gmail.com,627,2026-07-02T10:19:34,3.96,INR,entertainment,merch_03c40715,card_not_present,dev_dg3tja622d,IN,IN,False,,0,
txn_6abf3e73fd7042,cust_378b39ed2b,acc_4f6a82204b62,Karan Verma,karan.verma791@outlook.com,448,2026-07-02T10:20:24,8.17,USD,utilities,merch_31a55fde,wire,dev_zcfzw0ldal,GB,GB,False,,0,
txn_525725a26e5642,cust_0c89cf2de4,acc_1a28b7d95b91,Sana Iyer,sana.iyer811@yahoo.com,969,2026-07-02T10:22:42,15.2,INR,apparel,merch_ce4189bd,card_present,dev_p6f0o7y4xb,IN,IN,False,,0,
txn_dae0aac2d5fe4a,cust_7c74d43585,acc_61f33ed6925d,Simran Khan,simran.khan429@proton.me,184,2026-07-02T10:38:28,13.45,USD,food_delivery,merch_8af4b76d,card_not_present,dev_u7wj0vysd3,AE,AE,False,,0,
